individual_local_identifier,hour,distance_meters,distance_km,num_points,distance_per_point_meters,distance_per_point_km,individual_name,Biome,sex,age,count
PA_09_SONIAMADALENA,20,7254.37,7.25,29,250.15,0.25,SONIAMADALENA,Pantanal,FEMALE,ADULT,29
PA_09_SONIAMADALENA,21,6515.39,6.52,21,310.26,0.31,SONIAMADALENA,Pantanal,FEMALE,ADULT,21
PA_09_SONIAMADALENA,22,5867.95,5.87,22,266.72,0.27,SONIAMADALENA,Pantanal,FEMALE,ADULT,22
PA_09_SONIAMADALENA,23,3396.97,3.4,27,125.81,0.13,SONIAMADALENA,Pantanal,FEMALE,ADULT,27
PA_10_VIVEK,0,23260.25,23.26,27,861.49,0.86,VIVEK,Pantanal,MALE,ADULT,27
PA_10_VIVEK,1,21506.45,21.51,30,716.88,0.72,VIVEK,Pantanal,MALE,ADULT,30
PA_10_VIVEK,2,29078.47,29.08,35,830.81,0.83,VIVEK,Pantanal,MALE,ADULT,35
PA_10_VIVEK,3,24634.02,24.63,35,703.83,0.7,VIVEK,Pantanal,MALE,ADULT,35
PA_10_VIVEK,4,34921.57,34.92,58,602.1,0.6,VIVEK,Pantanal,MALE,ADULT,58
PA_10_VIVEK,5,36173.1,36.17,50,723.46,0.72,VIVEK,Pantanal,MALE,ADULT,50
PA_10_VIVEK,6,22568.94,22.57,37,609.97,0.61,VIVEK,Pantanal,MALE,ADULT,37
PA_10_VIVEK,7,17629.58,17.63,22,801.34,0.8,VIVEK,Pantanal,MALE,ADULT,22
PA_10_VIVEK,8,20981.64,20.98,23,912.25,0.91,VIVEK,Pantanal,MALE,ADULT,23
PA_10_VIVEK,9,10753.02,10.75,12,896.08,0.9,VIVEK,Pantanal,MALE,ADULT,12
PA_10_VIVEK,10,2585.12,2.59,3,861.71,0.86,VIVEK,Pantanal,MALE,ADULT,3
PA_10_VIVEK,12,0.0,0.0,1,0.0,0.0,VIVEK,Pantanal,MALE,ADULT,1
PA_10_VIVEK,14,511.44,0.51,3,170.48,0.17,VIVEK,Pantanal,MALE,ADULT,3
PA_10_VIVEK,15,3135.16,3.14,4,783.79,0.78,VIVEK,Pantanal,MALE,ADULT,4
PA_10_VIVEK,16,0.0,0.0,1,0.0,0.0,VIVEK,Pantanal,MALE,ADULT,1
PA_10_VIVEK,17,12048.82,12.05,11,1095.35,1.1,VIVEK,Pantanal,MALE,ADULT,11
PA_10_VIVEK,18,57111.72,57.11,74,771.78,0.77,VIVEK,Pantanal,MALE,ADULT,74
PA_10_VIVEK,19,43378.08,43.38,57,761.02,0.76,VIVEK,Pantanal,MALE,ADULT,57
PA_10_VIVEK,20,49869.45,49.87,61,817.53,0.82,VIVEK,Pantanal,MALE,ADULT,61
PA_10_VIVEK,21,26110.45,26.11,24,1087.94,1.09,VIVEK,Pantanal,MALE,ADULT,24
PA_10_VIVEK,22,35278.89,35.28,48,734.98,0.73,VIVEK,Pantanal,MALE,ADULT,48
PA_10_VIVEK,23,26903.89,26.9,28,960.85,0.96,VIVEK,Pantanal,MALE,ADULT,28
PA_11_LUIS,0,3807.37,3.81,8,475.92,0.48,LUIS,Pantanal,MALE,ADULT,8
PA_11_LUIS,1,4677.67,4.68,6,779.61,0.78,LUIS,Pantanal,MALE,ADULT,6
PA_11_LUIS,2,1588.35,1.59,3,529.45,0.53,LUIS,Pantanal,MALE,ADULT,3
PA_11_LUIS,3,1969.33,1.97,5,393.87,0.39,LUIS,Pantanal,MALE,ADULT,5
PA_11_LUIS,4,12740.98,12.74,19,670.58,0.67,LUIS,Pantanal,MALE,ADULT,19
PA_11_LUIS,5,9630.39,9.63,19,506.86,0.51,LUIS,Pantanal,MALE,ADULT,19
PA_11_LUIS,6,10600.08,10.6,14,757.15,0.76,LUIS,Pantanal,MALE,ADULT,14
PA_11_LUIS,7,4839.24,4.84,6,806.54,0.81,LUIS,Pantanal,MALE,ADULT,6
PA_11_LUIS,8,15516.5,15.52,18,862.03,0.86,LUIS,Pantanal,MALE,ADULT,18
PA_11_LUIS,9,7287.71,7.29,14,520.55,0.52,LUIS,Pantanal,MALE,ADULT,14
PA_11_LUIS,10,10989.16,10.99,18,610.51,0.61,LUIS,Pantanal,MALE,ADULT,18
PA_11_LUIS,11,0.0,0.0,1,0.0,0.0,LUIS,Pantanal,MALE,ADULT,1
PA_11_LUIS,15,948.77,0.95,2,474.39,0.47,LUIS,Pantanal,MALE,ADULT,2
PA_11_LUIS,18,7091.57,7.09,11,644.69,0.64,LUIS,Pantanal,MALE,ADULT,11
PA_11_LUIS,19,8467.74,8.47,12,705.64,0.71,LUIS,Pantanal,MALE,ADULT,12
PA_11_LUIS,20,5890.59,5.89,10,589.06,0.59,LUIS,Pantanal,MALE,ADULT,10
PA_11_LUIS,21,15307.18,15.31,16,956.7,0.96,LUIS,Pantanal,MALE,ADULT,16
PA_11_LUIS,22,4634.2,4.63,6,772.37,0.77,LUIS,Pantanal,MALE,ADULT,6
PA_11_LUIS,23,4172.06,4.17,7,596.01,0.6,LUIS,Pantanal,MALE,ADULT,7
PA_12_FELIPPE,0,2862.78,2.86,3,954.26,0.95,FELIPPE,Pantanal,MALE,ADULT,3
PA_12_FELIPPE,1,4047.66,4.05,5,809.53,0.81,FELIPPE,Pantanal,MALE,ADULT,5
PA_12_FELIPPE,2,1464.17,1.46,2,732.08,0.73,FELIPPE,Pantanal,MALE,ADULT,2
PA_12_FELIPPE,3,3990.18,3.99,8,498.77,0.5,FELIPPE,Pantanal,MALE,ADULT,8
PA_12_FELIPPE,4,3013.61,3.01,4,753.4,0.75,FELIPPE,Pantanal,MALE,ADULT,4
PA_12_FELIPPE,5,1250.62,1.25,4,312.66,0.31,FELIPPE,Pantanal,MALE,ADULT,4
PA_12_FELIPPE,6,0.0,0.0,1,0.0,0.0,FELIPPE,Pantanal,MALE,ADULT,1
PA_12_FELIPPE,7,0.0,0.0,1,0.0,0.0,FELIPPE,Pantanal,MALE,ADULT,1
PA_12_FELIPPE,8,11458.43,11.46,12,954.87,0.95,FELIPPE,Pantanal,MALE,ADULT,12
PA_12_FELIPPE,9,5664.57,5.66,8,708.07,0.71,FELIPPE,Pantanal,MALE,ADULT,8
PA_12_FELIPPE,10,1309.58,1.31,3,436.53,0.44,FELIPPE,Pantanal,MALE,ADULT,3
PA_12_FELIPPE,11,2890.09,2.89,2,1445.05,1.45,FELIPPE,Pantanal,MALE,ADULT,2
PA_12_FELIPPE,12,0.0,0.0,1,0.0,0.0,FELIPPE,Pantanal,MALE,ADULT,1
PA_12_FELIPPE,15,0.0,0.0,1,0.0,0.0,FELIPPE,Pantanal,MALE,ADULT,1
PA_12_FELIPPE,18,1693.11,1.69,4,423.28,0.42,FELIPPE,Pantanal,MALE,ADULT,4
PA_12_FELIPPE,19,1208.72,1.21,4,302.18,0.3,FELIPPE,Pantanal,MALE,ADULT,4
PA_12_FELIPPE,20,2025.96,2.03,3,675.32,0.68,FELIPPE,Pantanal,MALE,ADULT,3
PA_12_FELIPPE,21,3173.12,3.17,3,1057.71,1.06,FELIPPE,Pantanal,MALE,ADULT,3
PA_12_FELIPPE,22,442.74,0.44,2,221.37,0.22,FELIPPE,Pantanal,MALE,ADULT,2
PA_12_FELIPPE,23,1884.76,1.88,4,471.19,0.47,FELIPPE,Pantanal,MALE,ADULT,4
PA_13_RITA,0,17929.13,17.93,23,779.53,0.78,RITA,Pantanal,FEMALE,ADULT,23
PA_13_RITA,1,26641.09,26.64,26,1024.66,1.02,RITA,Pantanal,FEMALE,ADULT,26
PA_13_RITA,2,28395.71,28.4,29,979.16,0.98,RITA,Pantanal,FEMALE,ADULT,29
PA_13_RITA,3,21844.46,21.84,20,1092.22,1.09,RITA,Pantanal,FEMALE,ADULT,20
PA_13_RITA,4,25209.28,25.21,22,1145.88,1.15,RITA,Pantanal,FEMALE,ADULT,22
PA_13_RITA,5,26332.65,26.33,22,1196.94,1.2,RITA,Pantanal,FEMALE,ADULT,22
PA_13_RITA,6,34681.5,34.68,28,1238.63,1.24,RITA,Pantanal,FEMALE,ADULT,28
PA_13_RITA,7,27973.21,27.97,24,1165.55,1.17,RITA,Pantanal,FEMALE,ADULT,24
PA_13_RITA,8,29305.66,29.31,22,1332.08,1.33,RITA,Pantanal,FEMALE,ADULT,22
PA_13_RITA,9,30248.34,30.25,27,1120.31,1.12,RITA,Pantanal,FEMALE,ADULT,27
PA_13_RITA,10,34561.15,34.56,32,1080.04,1.08,RITA,Pantanal,FEMALE,ADULT,32
PA_13_RITA,11,20331.89,20.33,21,968.19,0.97,RITA,Pantanal,FEMALE,ADULT,21
PA_13_RITA,12,32827.9,32.83,28,1172.42,1.17,RITA,Pantanal,FEMALE,ADULT,28
PA_13_RITA,13,27553.33,27.55,24,1148.06,1.15,RITA,Pantanal,FEMALE,ADULT,24
PA_13_RITA,14,27469.2,27.47,25,1098.77,1.1,RITA,Pantanal,FEMALE,ADULT,25
PA_13_RITA,15,19890.84,19.89,23,864.82,0.86,RITA,Pantanal,FEMALE,ADULT,23
PA_13_RITA,16,26399.89,26.4,30,880.0,0.88,RITA,Pantanal,FEMALE,ADULT,30
PA_13_RITA,17,38287.5,38.29,34,1126.1,1.13,RITA,Pantanal,FEMALE,ADULT,34
PA_13_RITA,18,42929.03,42.93,36,1192.47,1.19,RITA,Pantanal,FEMALE,ADULT,36
PA_13_RITA,19,30860.92,30.86,26,1186.96,1.19,RITA,Pantanal,FEMALE,ADULT,26
PA_13_RITA,20,32317.65,32.32,29,1114.4,1.11,RITA,Pantanal,FEMALE,ADULT,29
PA_13_RITA,21,18303.59,18.3,22,831.98,0.83,RITA,Pantanal,FEMALE,ADULT,22
PA_13_RITA,22,22331.21,22.33,30,744.37,0.74,RITA,Pantanal,FEMALE,ADULT,30
PA_13_RITA,23,17843.41,17.84,29,615.29,0.62,RITA,Pantanal,FEMALE,ADULT,29
PA_15_MORENA,0,160336.28,160.34,158,1014.79,1.01,MORENA,Pantanal,FEMALE,SUB-ADULT,158
PA_15_MORENA,1,148139.15,148.14,144,1028.74,1.03,MORENA,Pantanal,FEMALE,SUB-ADULT,144
PA_15_MORENA,2,175125.8,175.13,161,1087.74,1.09,MORENA,Pantanal,FEMALE,SUB-ADULT,161
PA_15_MORENA,3,155268.95,155.27,146,1063.49,1.06,MORENA,Pantanal,FEMALE,SUB-ADULT,146
PA_15_MORENA,4,171533.81,171.53,158,1085.66,1.09,MORENA,Pantanal,FEMALE,SUB-ADULT,158
PA_15_MORENA,5,123123.44,123.12,122,1009.21,1.01,MORENA,Pantanal,FEMALE,SUB-ADULT,122
PA_15_MORENA,6,143584.19,143.58,154,932.36,0.93,MORENA,Pantanal,FEMALE,SUB-ADULT,154
PA_15_MORENA,7,130559.0,130.56,142,919.43,0.92,MORENA,Pantanal,FEMALE,SUB-ADULT,142
PA_15_MORENA,8,182871.74,182.87,184,993.87,0.99,MORENA,Pantanal,FEMALE,SUB-ADULT,184
PA_15_MORENA,9,198362.67,198.36,195,1017.24,1.02,MORENA,Pantanal,FEMALE,SUB-ADULT,195
PA_15_MORENA,10,204969.25,204.97,218,940.23,0.94,MORENA,Pantanal,FEMALE,SUB-ADULT,218
PA_15_MORENA,11,205973.24,205.97,220,936.24,0.94,MORENA,Pantanal,FEMALE,SUB-ADULT,220
PA_15_MORENA,12,213372.75,213.37,227,939.97,0.94,MORENA,Pantanal,FEMALE,SUB-ADULT,227
PA_15_MORENA,13,197197.81,197.2,218,904.58,0.9,MORENA,Pantanal,FEMALE,SUB-ADULT,218
PA_15_MORENA,14,210004.35,210.0,226,929.22,0.93,MORENA,Pantanal,FEMALE,SUB-ADULT,226
PA_15_MORENA,15,186199.24,186.2,205,908.29,0.91,MORENA,Pantanal,FEMALE,SUB-ADULT,205
PA_15_MORENA,16,195744.98,195.74,214,914.7,0.91,MORENA,Pantanal,FEMALE,SUB-ADULT,214
PA_15_MORENA,17,200701.38,200.7,212,946.7,0.95,MORENA,Pantanal,FEMALE,SUB-ADULT,212
PA_15_MORENA,18,205969.69,205.97,210,980.81,0.98,MORENA,Pantanal,FEMALE,SUB-ADULT,210
PA_15_MORENA,19,186831.29,186.83,179,1043.75,1.04,MORENA,Pantanal,FEMALE,SUB-ADULT,179
PA_15_MORENA,20,195153.13,195.15,178,1096.37,1.1,MORENA,Pantanal,FEMALE,SUB-ADULT,178
PA_15_MORENA,21,119232.93,119.23,119,1001.96,1.0,MORENA,Pantanal,FEMALE,SUB-ADULT,119
PA_15_MORENA,22,159091.7,159.09,151,1053.59,1.05,MORENA,Pantanal,FEMALE,SUB-ADULT,151
PA_15_MORENA,23,124522.65,124.52,122,1020.68,1.02,MORENA,Pantanal,FEMALE,SUB-ADULT,122
PA_16_DORA,0,19065.4,19.07,18,1059.19,1.06,DORA,Pantanal,FEMALE,ADULT,18
PA_16_DORA,1,14486.87,14.49,18,804.83,0.8,DORA,Pantanal,FEMALE,ADULT,18
PA_16_DORA,2,20280.88,20.28,20,1014.04,1.01,DORA,Pantanal,FEMALE,ADULT,20
PA_16_DORA,3,11219.42,11.22,15,747.96,0.75,DORA,Pantanal,FEMALE,ADULT,15
PA_16_DORA,4,18532.03,18.53,28,661.86,0.66,DORA,Pantanal,FEMALE,ADULT,28
PA_16_DORA,5,12744.96,12.74,23,554.13,0.55,DORA,Pantanal,FEMALE,ADULT,23
PA_16_DORA,6,14192.75,14.19,15,946.18,0.95,DORA,Pantanal,FEMALE,ADULT,15
PA_16_DORA,7,10350.41,10.35,13,796.19,0.8,DORA,Pantanal,FEMALE,ADULT,13
PA_16_DORA,8,19821.74,19.82,22,900.99,0.9,DORA,Pantanal,FEMALE,ADULT,22
PA_16_DORA,9,6633.56,6.63,10,663.36,0.66,DORA,Pantanal,FEMALE,ADULT,10
PA_16_DORA,10,6007.27,6.01,4,1501.82,1.5,DORA,Pantanal,FEMALE,ADULT,4
PA_16_DORA,14,0.0,0.0,1,0.0,0.0,DORA,Pantanal,FEMALE,ADULT,1
PA_16_DORA,15,0.0,0.0,1,0.0,0.0,DORA,Pantanal,FEMALE,ADULT,1
PA_16_DORA,16,2868.33,2.87,3,956.11,0.96,DORA,Pantanal,FEMALE,ADULT,3
PA_16_DORA,17,11564.77,11.56,11,1051.34,1.05,DORA,Pantanal,FEMALE,ADULT,11
PA_16_DORA,18,36025.55,36.03,42,857.75,0.86,DORA,Pantanal,FEMALE,ADULT,42
PA_16_DORA,19,36229.68,36.23,35,1035.13,1.04,DORA,Pantanal,FEMALE,ADULT,35
PA_16_DORA,20,34290.57,34.29,35,979.73,0.98,DORA,Pantanal,FEMALE,ADULT,35
PA_16_DORA,21,32224.89,32.22,29,1111.2,1.11,DORA,Pantanal,FEMALE,ADULT,29
PA_16_DORA,22,8461.29,8.46,12,705.11,0.71,DORA,Pantanal,FEMALE,ADULT,12
PA_16_DORA,23,20383.64,20.38,22,926.53,0.93,DORA,Pantanal,FEMALE,ADULT,22
PA_18_NIC,0,6577.42,6.58,12,548.12,0.55,NIC,Pantanal,MALE,SUB-ADULT,12
PA_18_NIC,1,4720.04,4.72,12,393.34,0.39,NIC,Pantanal,MALE,SUB-ADULT,12
PA_18_NIC,2,6187.43,6.19,15,412.5,0.41,NIC,Pantanal,MALE,SUB-ADULT,15
PA_18_NIC,3,8690.77,8.69,13,668.52,0.67,NIC,Pantanal,MALE,SUB-ADULT,13
PA_18_NIC,4,20132.4,20.13,22,915.11,0.92,NIC,Pantanal,MALE,SUB-ADULT,22
PA_18_NIC,5,15854.86,15.85,20,792.74,0.79,NIC,Pantanal,MALE,SUB-ADULT,20
PA_18_NIC,6,9886.53,9.89,14,706.18,0.71,NIC,Pantanal,MALE,SUB-ADULT,14
PA_18_NIC,7,10128.12,10.13,18,562.67,0.56,NIC,Pantanal,MALE,SUB-ADULT,18
PA_18_NIC,8,8126.35,8.13,15,541.76,0.54,NIC,Pantanal,MALE,SUB-ADULT,15
PA_18_NIC,9,2725.37,2.73,7,389.34,0.39,NIC,Pantanal,MALE,SUB-ADULT,7
PA_18_NIC,10,683.73,0.68,2,341.86,0.34,NIC,Pantanal,MALE,SUB-ADULT,2
PA_18_NIC,17,3751.6,3.75,5,750.32,0.75,NIC,Pantanal,MALE,SUB-ADULT,5
PA_18_NIC,18,31193.69,31.19,40,779.84,0.78,NIC,Pantanal,MALE,SUB-ADULT,40
PA_18_NIC,19,19467.67,19.47,30,648.92,0.65,NIC,Pantanal,MALE,SUB-ADULT,30
PA_18_NIC,20,15149.16,15.15,24,631.22,0.63,NIC,Pantanal,MALE,SUB-ADULT,24
PA_18_NIC,21,5116.64,5.12,7,730.95,0.73,NIC,Pantanal,MALE,SUB-ADULT,7
PA_18_NIC,22,6418.78,6.42,16,401.17,0.4,NIC,Pantanal,MALE,SUB-ADULT,16
PA_18_NIC,23,7828.07,7.83,13,602.16,0.6,NIC,Pantanal,MALE,SUB-ADULT,13
PA_19_SERGIAO,0,929081.78,929.08,536,1733.36,1.73,SERGIAO,Pantanal,MALE,ADULT,536
PA_19_SERGIAO,1,911976.92,911.98,540,1688.85,1.69,SERGIAO,Pantanal,MALE,ADULT,540
PA_19_SERGIAO,2,935565.48,935.57,538,1738.97,1.74,SERGIAO,Pantanal,MALE,ADULT,538
PA_19_SERGIAO,3,940720.5,940.72,547,1719.78,1.72,SERGIAO,Pantanal,MALE,ADULT,547
PA_19_SERGIAO,4,860074.24,860.07,553,1555.29,1.56,SERGIAO,Pantanal,MALE,ADULT,553
PA_19_SERGIAO,5,711625.99,711.63,524,1358.06,1.36,SERGIAO,Pantanal,MALE,ADULT,524
PA_19_SERGIAO,6,627994.31,627.99,486,1292.17,1.29,SERGIAO,Pantanal,MALE,ADULT,486
PA_19_SERGIAO,7,606708.67,606.71,469,1293.62,1.29,SERGIAO,Pantanal,MALE,ADULT,469
PA_19_SERGIAO,8,594019.23,594.02,472,1258.52,1.26,SERGIAO,Pantanal,MALE,ADULT,472
PA_19_SERGIAO,9,632768.89,632.77,497,1273.18,1.27,SERGIAO,Pantanal,MALE,ADULT,497
PA_19_SERGIAO,10,640003.12,640.0,493,1298.18,1.3,SERGIAO,Pantanal,MALE,ADULT,493
PA_19_SERGIAO,11,606839.86,606.84,495,1225.94,1.23,SERGIAO,Pantanal,MALE,ADULT,495
PA_19_SERGIAO,12,613576.73,613.58,492,1247.11,1.25,SERGIAO,Pantanal,MALE,ADULT,492
PA_19_SERGIAO,13,596752.49,596.75,479,1245.83,1.25,SERGIAO,Pantanal,MALE,ADULT,479
PA_19_SERGIAO,14,620532.57,620.53,472,1314.69,1.31,SERGIAO,Pantanal,MALE,ADULT,472
PA_19_SERGIAO,15,623664.83,623.66,467,1335.47,1.34,SERGIAO,Pantanal,MALE,ADULT,467
PA_19_SERGIAO,16,616115.71,616.12,459,1342.3,1.34,SERGIAO,Pantanal,MALE,ADULT,459
PA_19_SERGIAO,17,654631.33,654.63,462,1416.95,1.42,SERGIAO,Pantanal,MALE,ADULT,462
PA_19_SERGIAO,18,734536.34,734.54,504,1457.41,1.46,SERGIAO,Pantanal,MALE,ADULT,504
PA_19_SERGIAO,19,876905.46,876.91,549,1597.28,1.6,SERGIAO,Pantanal,MALE,ADULT,549
PA_19_SERGIAO,20,866326.11,866.33,544,1592.51,1.59,SERGIAO,Pantanal,MALE,ADULT,544
PA_19_SERGIAO,21,895966.18,895.97,536,1671.58,1.67,SERGIAO,Pantanal,MALE,ADULT,536
PA_19_SERGIAO,22,880839.54,880.84,530,1661.96,1.66,SERGIAO,Pantanal,MALE,ADULT,530
PA_19_SERGIAO,23,918282.95,918.28,537,1710.02,1.71,SERGIAO,Pantanal,MALE,ADULT,537
PA_20_SY,0,97785.02,97.79,57,1715.53,1.72,SY,Pantanal,FEMALE,ADULT,57
PA_20_SY,1,85441.26,85.44,54,1582.25,1.58,SY,Pantanal,FEMALE,ADULT,54
PA_20_SY,2,79285.04,79.29,54,1468.24,1.47,SY,Pantanal,FEMALE,ADULT,54
PA_20_SY,3,70626.49,70.63,56,1261.19,1.26,SY,Pantanal,FEMALE,ADULT,56
PA_20_SY,4,59914.83,59.91,56,1069.91,1.07,SY,Pantanal,FEMALE,ADULT,56
PA_20_SY,5,54685.24,54.69,54,1012.69,1.01,SY,Pantanal,FEMALE,ADULT,54
PA_20_SY,6,55018.98,55.02,51,1078.8,1.08,SY,Pantanal,FEMALE,ADULT,51
PA_20_SY,7,49922.13,49.92,53,941.93,0.94,SY,Pantanal,FEMALE,ADULT,53
PA_20_SY,8,52182.87,52.18,56,931.84,0.93,SY,Pantanal,FEMALE,ADULT,56
PA_20_SY,9,49363.51,49.36,50,987.27,0.99,SY,Pantanal,FEMALE,ADULT,50
PA_20_SY,10,46160.46,46.16,52,887.7,0.89,SY,Pantanal,FEMALE,ADULT,52
PA_20_SY,11,55396.89,55.4,57,971.88,0.97,SY,Pantanal,FEMALE,ADULT,57
PA_20_SY,12,53788.78,53.79,57,943.66,0.94,SY,Pantanal,FEMALE,ADULT,57
PA_20_SY,13,52555.16,52.56,56,938.49,0.94,SY,Pantanal,FEMALE,ADULT,56
PA_20_SY,14,52759.69,52.76,55,959.27,0.96,SY,Pantanal,FEMALE,ADULT,55
PA_20_SY,15,50933.42,50.93,54,943.21,0.94,SY,Pantanal,FEMALE,ADULT,54
PA_20_SY,16,50220.17,50.22,56,896.79,0.9,SY,Pantanal,FEMALE,ADULT,56
PA_20_SY,17,59470.06,59.47,58,1025.35,1.03,SY,Pantanal,FEMALE,ADULT,58
PA_20_SY,18,68618.1,68.62,54,1270.71,1.27,SY,Pantanal,FEMALE,ADULT,54
PA_20_SY,19,86654.43,86.65,57,1520.25,1.52,SY,Pantanal,FEMALE,ADULT,57
PA_20_SY,20,99114.7,99.11,55,1802.09,1.8,SY,Pantanal,FEMALE,ADULT,55
PA_20_SY,21,99250.96,99.25,57,1741.24,1.74,SY,Pantanal,FEMALE,ADULT,57
PA_20_SY,22,104819.48,104.82,58,1807.23,1.81,SY,Pantanal,FEMALE,ADULT,58
PA_20_SY,23,103617.34,103.62,55,1883.95,1.88,SY,Pantanal,FEMALE,ADULT,55
PA_21_CAIO,0,6797.47,6.8,6,1132.91,1.13,CAIO,Pantanal,MALE,SUB-ADULT,6
PA_21_CAIO,1,14951.33,14.95,10,1495.13,1.5,CAIO,Pantanal,MALE,SUB-ADULT,10
PA_21_CAIO,2,9452.98,9.45,6,1575.5,1.58,CAIO,Pantanal,MALE,SUB-ADULT,6
PA_21_CAIO,3,9443.08,9.44,10,944.31,0.94,CAIO,Pantanal,MALE,SUB-ADULT,10
PA_21_CAIO,4,4599.27,4.6,8,574.91,0.57,CAIO,Pantanal,MALE,SUB-ADULT,8
PA_21_CAIO,5,6546.46,6.55,9,727.38,0.73,CAIO,Pantanal,MALE,SUB-ADULT,9
PA_21_CAIO,6,7837.24,7.84,12,653.1,0.65,CAIO,Pantanal,MALE,SUB-ADULT,12
PA_21_CAIO,7,7268.62,7.27,11,660.78,0.66,CAIO,Pantanal,MALE,SUB-ADULT,11
PA_21_CAIO,8,3696.62,3.7,5,739.32,0.74,CAIO,Pantanal,MALE,SUB-ADULT,5
PA_21_CAIO,9,6277.17,6.28,7,896.74,0.9,CAIO,Pantanal,MALE,SUB-ADULT,7
PA_21_CAIO,10,2187.78,2.19,4,546.95,0.55,CAIO,Pantanal,MALE,SUB-ADULT,4
PA_21_CAIO,11,0.0,0.0,1,0.0,0.0,CAIO,Pantanal,MALE,SUB-ADULT,1
PA_21_CAIO,14,1442.32,1.44,2,721.16,0.72,CAIO,Pantanal,MALE,SUB-ADULT,2
PA_21_CAIO,16,630.34,0.63,4,157.59,0.16,CAIO,Pantanal,MALE,SUB-ADULT,4
PA_21_CAIO,17,87.31,0.09,2,43.66,0.04,CAIO,Pantanal,MALE,SUB-ADULT,2
PA_21_CAIO,18,17366.75,17.37,20,868.34,0.87,CAIO,Pantanal,MALE,SUB-ADULT,20
PA_21_CAIO,19,21945.66,21.95,18,1219.2,1.22,CAIO,Pantanal,MALE,SUB-ADULT,18
PA_21_CAIO,20,21756.99,21.76,22,988.95,0.99,CAIO,Pantanal,MALE,SUB-ADULT,22
PA_21_CAIO,21,3596.92,3.6,4,899.23,0.9,CAIO,Pantanal,MALE,SUB-ADULT,4
PA_21_CAIO,22,14475.67,14.48,12,1206.31,1.21,CAIO,Pantanal,MALE,SUB-ADULT,12
PA_21_CAIO,23,8028.13,8.03,9,892.01,0.89,CAIO,Pantanal,MALE,SUB-ADULT,9
PA_22_EMILIO,0,1046.65,1.05,3,348.88,0.35,EMILIO,Pantanal,MALE,ADULT,3
PA_22_EMILIO,1,2866.22,2.87,4,716.55,0.72,EMILIO,Pantanal,MALE,ADULT,4
PA_22_EMILIO,2,4155.17,4.16,3,1385.06,1.39,EMILIO,Pantanal,MALE,ADULT,3
PA_22_EMILIO,3,4798.29,4.8,5,959.66,0.96,EMILIO,Pantanal,MALE,ADULT,5
PA_22_EMILIO,4,1077.72,1.08,3,359.24,0.36,EMILIO,Pantanal,MALE,ADULT,3
PA_22_EMILIO,5,1299.84,1.3,2,649.92,0.65,EMILIO,Pantanal,MALE,ADULT,2
PA_22_EMILIO,6,8993.35,8.99,12,749.45,0.75,EMILIO,Pantanal,MALE,ADULT,12
PA_22_EMILIO,7,985.65,0.99,3,328.55,0.33,EMILIO,Pantanal,MALE,ADULT,3
PA_22_EMILIO,8,0.0,0.0,1,0.0,0.0,EMILIO,Pantanal,MALE,ADULT,1
PA_22_EMILIO,9,0.0,0.0,1,0.0,0.0,EMILIO,Pantanal,MALE,ADULT,1
PA_22_EMILIO,10,2335.67,2.34,4,583.92,0.58,EMILIO,Pantanal,MALE,ADULT,4
PA_22_EMILIO,17,1291.55,1.29,2,645.77,0.65,EMILIO,Pantanal,MALE,ADULT,2
PA_22_EMILIO,18,3145.99,3.15,5,629.2,0.63,EMILIO,Pantanal,MALE,ADULT,5
PA_22_EMILIO,19,3986.54,3.99,6,664.42,0.66,EMILIO,Pantanal,MALE,ADULT,6
PA_22_EMILIO,20,1349.65,1.35,3,449.88,0.45,EMILIO,Pantanal,MALE,ADULT,3
PA_22_EMILIO,21,3118.03,3.12,4,779.51,0.78,EMILIO,Pantanal,MALE,ADULT,4
PA_22_EMILIO,22,1921.25,1.92,3,640.42,0.64,EMILIO,Pantanal,MALE,ADULT,3
PA_22_EMILIO,23,2329.78,2.33,3,776.59,0.78,EMILIO,Pantanal,MALE,ADULT,3
PA_23_RICK,0,13833.22,13.83,17,813.72,0.81,RICK,Pantanal,MALE,ADULT,17
PA_23_RICK,1,28693.93,28.69,27,1062.74,1.06,RICK,Pantanal,MALE,ADULT,27
PA_23_RICK,2,21152.79,21.15,25,846.11,0.85,RICK,Pantanal,MALE,ADULT,25
PA_23_RICK,3,30421.15,30.42,26,1170.04,1.17,RICK,Pantanal,MALE,ADULT,26
PA_23_RICK,4,56843.89,56.84,44,1291.91,1.29,RICK,Pantanal,MALE,ADULT,44
PA_23_RICK,5,40383.05,40.38,45,897.4,0.9,RICK,Pantanal,MALE,ADULT,45
PA_23_RICK,6,26113.23,26.11,32,816.04,0.82,RICK,Pantanal,MALE,ADULT,32
PA_23_RICK,7,10889.85,10.89,12,907.49,0.91,RICK,Pantanal,MALE,ADULT,12
PA_23_RICK,8,8612.17,8.61,7,1230.31,1.23,RICK,Pantanal,MALE,ADULT,7
PA_23_RICK,9,7887.82,7.89,14,563.42,0.56,RICK,Pantanal,MALE,ADULT,14
PA_23_RICK,10,6099.16,6.1,8,762.4,0.76,RICK,Pantanal,MALE,ADULT,8
PA_23_RICK,11,0.0,0.0,1,0.0,0.0,RICK,Pantanal,MALE,ADULT,1
PA_23_RICK,12,0.0,0.0,1,0.0,0.0,RICK,Pantanal,MALE,ADULT,1
